,index,date,full_date,id,text,time
106,106,2020-08-30,2020-08-30 16:51:23,1292905139267829763,"Global HCQ studies. PrEP, PEP, and early treatment studies show efficacy, while late treatment shows mixed results. https://t.co/v1CW1ja8IM #Hydroxychloroquine #HCQW0RKS",16:51:23
107,107,2020-08-03,2020-08-03 13:59:01,1279609462525960192,"#PeterNavarro is on CNN filibustering &amp; he says ""some doctors say #Hydroxychloroquine works better than #remdesivir."" Where are these doctors?",13:59:01
108,108,2020-08-03,2020-08-03 20:16:15,1263077371109732352,"Yale epidemiology professor Dr. Risch tries to explain to @CNN host John Berman that #hydroxychloroquine is efficient in the treatment of #COVID19. 

But journalists know so much these days...

#HCQWORKS

https://t.co/Rd5lS0BOf0",20:16:15
109,109,2020-08-07,2020-08-07 19:14:01,1280154620329971712,"Patients ill from #COVID19 should have options in their medical treatment!

I will continue to fight to make options such as #Remdesivir and #Hydroxychloroquine available to our #Louisiana citizens who need it! 
https://t.co/n14FnHB05u #lalege #lagov",19:14:01
110,110,2020-08-07,2020-08-07 00:51:42,1289269204139429888,"FDA revokes permission to treat COVID-19 with hydroxychloroquine yet issues Emergency Use Authorization to  REMDESIVIR for COVID-19 treatment.  Remdesivir cost- $3, 120.   #Remdesivir #Hydroxychloroquine",00:51:42
111,111,2020-08-11,2020-08-11 02:57:44,1262378865089019907,"#Hydroxychloroquine 

Global HCQ studies. PrEP, PEP, and early treatment studies show high effectiveness, while late treatment shows mixed results.
https://t.co/57FGdfddaH",02:57:44
112,112,2020-08-10,2020-08-10 19:26:20,1282283570707365889,"Early administration of #lopinavir/ritonavir plus #hydroxychloroquine does not alter the #clinical #course of #SARS?CoV?2 infection: a retrospective cohort study (J Med Virol., abstract) https://t.co/fZGotx2aC5",19:26:20
113,113,2020-08-05,2020-08-05 19:25:38,1317297148636008454,Damian got coronavirus. Now he's part of the quest to outwit it https://t.co/2kwvGHatbB via @ABCNews #hydroxychloroquine #remdesivir #dexamethasone #tocilizumab,19:25:38
114,114,2020-08-05,2020-08-05 06:34:20,1258859002580144134,Turkey’s #COVID19 Early #Hydroxychloroquine Treatment Strategy. https://t.co/mVdSJJuIJl,06:34:20
115,115,2020-08-05,2020-08-05 04:38:14,1279499208001757185,"""A 'subtle push' is being given to #remdesivir as a treatment for Covid-19 while #hydroxychloroquine (HCQ) is being 'snubbed' despite the two drugs showing similar results with respect to coronavirus"" - Dr. Sumit  Dang, University of Kentucky",04:38:14
116,116,2020-08-06,2020-08-06 19:14:01,1288888711548030976,"Patients ill from #COVID19 should have options in their medical treatment!

I will continue to fight to make options such as #Remdesivir and #Hydroxychloroquine available to our #Louisiana citizens who need it! 
https://t.co/n14FnHB05u #lalege #lagov",19:14:01
117,117,2020-08-05,2020-08-05 17:44:59,1320645340580573185,"More on #hydroxychloroquine

Early treatment with hydroxychloroquine: a country-randomized controlled trial https://t.co/8SP6ufZNvr",17:44:59
118,118,2020-08-06,2020-08-06 20:07:59,1291537465984135169,"Can Media Highlight alternative Medication that Hospitals are using combat #Coronavirus like Remdesivir, Lopinavir &amp; Ritonovir

You combat Trump #Hydroxychloroquine hype with FactNews https://t.co/4xUpAFs9Kg @CNN @MSNBC @ABC #Media #Covid19 #CoronavirusPandemic #Drugs @AP #Press",20:07:59
119,119,2020-08-11,2020-08-11 19:14:02,1256063218914660353,"Patients ill from #COVID19 should have options in their medical treatment!

I will continue to fight to make options such as #Remdesivir and #Hydroxychloroquine available to our #Louisiana citizens who need it! 
https://t.co/n14FnHB05u #lalege #lagov",19:14:02
120,120,2020-08-16,2020-08-16 15:51:43,1279595335560515590,Nation of Islam Dr. Alim on Dr. Stella Immanuel's Treatment for Covid-19 https://t.co/UvOVmS5AMD #drstellaimmanuel #hydroxychloroquine #interferon #todayinmedicine #healthtoday #SundayMotivation #SundayMorning @TheSTStyle #sundayvibes #SundayThoughts #farrakhan,15:51:43
121,121,2020-08-13,2020-08-13 15:30:00,1279591828438675457,"#Dexamethasone seems to be a better treatment option than #Hydroxychloroquine and maybe even Remdesivir. However, it is clear that it neither can be taken as a preventive measure nor for mild cases of the disease, says Ananya Koppikar Moorthy: https://t.co/eGjvQINH6P",15:30:00
122,122,2020-08-12,2020-08-12 04:16:51,1279624412183105540,"#Hydroxychloroquine, #Azithromycin and #Zinc: Proposed Treatment for #COVID19 Infections... https://t.co/6tTYWE3fdG",04:16:51
123,123,2020-08-10,2020-08-10 19:49:28,1279691485118631936,Early administration of #lopinavir/ritonavir plus #hydroxychloroquine does... https://t.co/EBuZrr4qcV on @bloglovin,19:49:28
124,124,2020-08-10,2020-08-10 18:24:15,1279475507042684928,#Hydroxychloroquine is a proven effective treatment for #covid-19,18:24:15
125,125,2020-08-10,2020-08-10 19:14:01,1279484474846253061,"Patients ill from #COVID19 should have options in their medical treatment!

I will continue to fight to make options such as #Remdesivir and #Hydroxychloroquine available to our #Louisiana citizens who need it! 
https://t.co/n14FnHB05u #lalege #lagov",19:14:01
126,126,2020-08-14,2020-08-14 01:35:19,1257017385577406464,"?#Chloroquine and #Hydroxychloroquine have been found to be efficient on #SARSCoV2, and reported to be efficient in Chinese #COV-19 patients. We evaluate the effect of hydroxychloroquine on respiratory viral loads... https://t.co/BLY1BXUUf8",01:35:19
127,127,2020-08-10,2020-08-10 17:48:00,1285452941680410624,"#Dexamethasone seems to be a better treatment option than #Hydroxychloroquine and maybe even Remdesivir. However, it is clear that it neither can be taken as a preventive measure nor for mild cases of the disease, says Ananya Koppikar Moorthy: https://t.co/eGjvQJ5ivp",17:48:00
128,128,2020-08-26,2020-08-26 13:14:57,1279697794555695104,"""What is Gilead’s [maker of remdesivir] role in the war on #Hydroxychloroquine? ..- These are the stakes: A 5-day treatment with Remdesivir costs around $3,000. A five-day supply of generic #HCQ costs around $10. ...
https://t.co/XelvAwbsLZ",13:14:57
129,129,2020-08-23,2020-08-23 18:11:44,1279471089991782402,Early treatment with #hydroxychloroquine: a country-based analysis https://t.co/vKc7xBDzm4 #covid19,18:11:44
130,130,2020-08-24,2020-08-24 19:59:09,1279482269661638657,"#ConvalescentPlasma, #remdesivir, #hydroxychloroquine:  Donald Trump's dangerous politicization of the scientific process, by @picardonhealth  https://t.co/uurPLspl0V via @GlobeDebate #Covid19 #vaccination",19:59:09
131,131,2020-08-27,2020-08-27 05:56:06,1288736174065045505,"Pence, I don’t want a vaccine. @VP #Hydroxychloroquine #treatment #nomandates #nonanotech",05:56:06
132,132,2020-08-24,2020-08-24 16:47:02,1252149819017175041,#Hydroxychloroquine Created a #Paradox in the Treatment of #COVID19. https://t.co/mJLtXoIWjR,16:47:02
133,133,2020-08-06,2020-08-06 15:28:11,1251745875652562944,#Hydroxychloroquine is an #effective treatment for #COVID19 #ThisArticleIsNotTrue https://t.co/wO88wgC6Ou,15:28:11
134,134,2020-08-17,2020-08-17 07:45:09,1267426081331707909,"PROFESSOR Raoult. Extremely well credentialed 
#Hydroxychloroquine $2 per tab works
#BigPharma #Fauci #Remdesivir at $3000 per treatment he regards as a TOXIC TREATMENT. 
#PlannedemicNotPandemic 
#WeWantCureRegimeAustralia 

https://t.co/mOhv7Ez8X0",07:45:09
135,135,2020-08-22,2020-08-22 23:10:10,1279659918073769985,#BPOM to the Rescue in #Indonesia with Support of Military &amp; #IntelService: COVID ‘Cure’ Includes #Hydroxychloroquine &amp; Lopinavir/Ritonavir https://t.co/fXsFA1rSKb #covid19 #healthcare #lopinavir #ritonavir,23:10:10
136,136,2020-08-24,2020-08-24 11:12:51,1279587472066801664,"Is blood plasma treatment the new #Hydroxychloroquine ? 
“? @US_FDA? announces emergency authorization of plasma treatment for #COVID19 “- ?@axios? #CoronaVirusUpdate #CoronaVirusUSA  https://t.co/Ey7pDGGJrt",11:12:51
137,137,2020-08-23,2020-08-23 10:35:03,1261069612105510912,Early treatment with #hydroxychloroquine : a country-based analysis: The treatment group has a 78.0% lower death rate.  https://t.co/mRaOTtjrji,10:35:03
138,138,2020-08-16,2020-08-16 03:31:09,1258294783056834561,"Did the #Hydroxychloroquine trials include any form of zinc in the regimen? 
Asking out of curiosity. Many articles, no mention of zinc that I've seen.",03:31:09
139,139,2020-08-15,2020-08-15 22:00:00,1288834295327535104,"#Dexamethasone seems to be a better treatment option than #Hydroxychloroquine and maybe even Remdesivir. However, it is clear that it neither can be taken as a preventive measure nor for mild cases of the disease, says Ananya Koppikar Moorthy: https://t.co/eGjvQJ5ivp",22:00:00
140,140,2020-08-17,2020-08-17 08:05:08,1279614697549910016,"""…the company that makes Remdesivir, might be the “monster” which had made the talk about hydroxychloroquine difficult.""
#Hydroxychloroquine #Hydroxychloroquine
#HCQ
https://t.co/JZ9u5ZhNDr",08:05:08
141,141,2020-08-16,2020-08-16 01:45:09,1295025455649755137,Please sign for treatment of #covid19australia #COVID19Vic #Hydroxychloroquine #HCQW0RKS https://t.co/nSTYAxH6xM,01:45:09
142,142,2020-08-17,2020-08-17 16:20:00,1259216018833993728,"#Dexamethasone seems to be a better treatment option than #Hydroxychloroquine and maybe even Remdesivir. However, it is clear that it neither can be taken as a preventive measure nor for mild cases of the disease, says Ananya Koppikar Moorthy: https://t.co/eGjvQJ5ivp",16:20:00
143,143,2020-08-18,2020-08-18 18:24:04,1280466854595592197,"The never-ending push to FIND A WAY to make #Remdesivir an effective treatment for #COVID19 continues with YET ANOTHER FEDERAL STUDY.
This time they add another drug to Rem to see if that helps!
Continue to ignore #Hydroxychloroquine!
#FollowTheMoney
https://t.co/ytzVSBX4wt",18:24:04
144,144,2020-08-25,2020-08-25 22:50:27,1279988000093593601,"STAND DOWN #ScottyFromMarketing 
Your handling of this #PlannedemicNotPandemic has been nothing but a complete debacle! 
AUSTRALIANS WANT TREATMENT REGIME!
#Ivermectin #Hydroxychloroquine #Budesonide generic cheap cures. Not FAILED 1 treatment #TGA #BigPharma #Remdesivir &gt;$3000",22:50:27
145,145,2020-08-25,2020-08-25 05:17:23,1281591542017335298,Plasma for Covid  ? How about #Hydroxychloroquine ? Cheap efficient and proven or keep being sheep ? ya fucking tools ??!,05:17:23
146,146,2020-08-06,2020-08-06 17:57:55,1313276869303840769,"Guess who's about to go on the HCQ, Z-pack, Zinc regimen....

Ohio Gov. Mike DeWine tests positive for coronavirus

#Hydroxychloroquine 
https://t.co/RddlgaTXWi",17:57:55
147,147,2020-08-06,2020-08-06 10:38:07,1249929237986856961,"The commercialization of healthcare should make the cheapest treatment available for a patient. How is that working out? 
#Hydroxychloroquine #Gilead #Remdesivir #TheLancet",10:38:07
148,148,2020-08-06,2020-08-06 02:47:14,1268774340335558656,"Early treatment with hydroxychloroquine: a country-randomized controlled trial

The treatment group has 79.1% lower chance of death.

#Hydroxychloroquine  #HCQ  #COVID19  #Coronavirus

https://t.co/jce2cfvJgT",02:47:14
149,149,2020-10-07,2020-10-07 20:17:05,1249633427026042880,"Good news:
After Trumps recovery, another paper picks up the issue of early (outpatient) treatment of #Covid19 #Coronavirus #SARSCoV2. 
#Hydroxychloroquine #zinc #Remdesivir  
 #ivermectin 
https://t.co/04sGBFl0TC
Thanks to @filipe_rafaeli",20:17:05
150,150,2020-09-22,2020-09-22 20:34:28,1249575364772405248,"Don't miss this article on #Pharmacogenomics &amp; #Covid19.  Several drugs have known SNPs that may alter #pharmacokinetics or #adverseeffects. Examples include #HydroxyChloroquine, #azithromycin, #ribavirin, #lopinavir/ritonavir and #interferon ?-1b. https://t.co/d53k5Vj24l",20:34:28
151,151,2020-10-02,2020-10-02 02:51:06,1277653935319384064,Rakuten Communications Platform will deliver agile and efficient #5G. https://t.co/tgwGxZz95j,02:51:06
152,152,2020-08-22,2020-08-22 04:58:17,1248065675769380865,BET 2: Hydroxychloroquine in the treatment of COVID-19  https://t.co/k1ot3ewy30 #Covid #Hydroxychloroquine by @baombejp,04:58:17
153,153,2020-08-22,2020-08-22 07:13:31,1322954574521606147,"Quit utilizing #hydroxychloroquine for #COVID19 treatment: IDSA
https://t.co/FrkAD5ePLA",07:13:31
154,154,2020-08-06,2020-08-06 00:59:16,1255954812753018881,#DoctorFauci Says that America is one of the most affected by the #Coronavirus &amp; yet Many of the other countries he says are duty doing better than the US are using #Hydroxychloroquine Both as a prophylactic &amp; treatment regimen (including #India) @seanhannity #Tucker,00:59:16
155,155,2020-09-20,2020-09-20 22:49:27,1266206375396478976,"""Overwhelmingly, PrEP, PEP, and early treatment studies show high effectiveness of #hydroxychloroquine, while late treatment shows mixed results.""
https://t.co/M8vfVKQONt",22:49:27
156,156,2020-10-09,2020-10-09 21:31:29,1324060832888725505,"#Remdesivir helped patients recover faster, but #hydroxychloroquine, again, did not prevent death.

""New COVID studies: Remdesivir yes, hydroxychloroquine no""  https://t.co/0meIqTRMuH",21:31:29
157,157,2020-10-09,2020-10-09 18:58:01,1258391200962412545,Demand surges for #Regeneron drug that Trump claims ‘cures’ #Covid19 https://t.co/tapCNmjv7x #Hydroxychloroquine #AlienDNA #Dexamethasone #Remdesivir,18:58:01
158,158,2020-10-03,2020-10-03 21:12:27,1281591683935875072,DUUhh he used both....#covidiots Dr. Scott Gottlieb says he's surprised Trump used Regeneron cocktail instead of Remdesivir treatment https://t.co/1YTW5iYdbh,21:12:27
159,159,2020-10-03,2020-10-03 13:11:49,1257150248130088961,Doctors are giving @realDonaldTrump #Remdesivir. Why not #Hydroxychloroquine?,13:11:49
160,160,2020-10-03,2020-10-03 21:52:44,1312395747967393794,How is the #Hydroxychloroquine treatment going for @POTUS,21:52:44
161,161,2020-10-05,2020-10-05 12:10:56,1277740387633790976,#Covid patients with low O2 being kicked out of hospitals for refusing #Remdesivir. Effective treatment with #ivermectin #Hydroxychloroquine #Budesonide nebulizer not offered. Medical Ethics?,12:10:56
162,162,2020-09-27,2020-09-27 19:18:43,1311679243672313857,"The latest LeftBlogs, le Journal gauchisant! https://t.co/cILcwUQOd1 Thanks to @LPinjos #remdesivir #hydroxychloroquine",19:18:43
163,163,2020-09-29,2020-09-29 13:34:30,1321164808234872835,"Please communicate about existing treatment for #COVID19 #HydroxyChloroquine
https://t.co/vKO2UcQD2l",13:34:30
164,164,2020-09-30,2020-09-30 16:15:03,1291466066313478148,#Delta launches new energy-efficient solutions for #5G and #IoT #edgecomputing https://t.co/VYlEQu6O6y,16:15:03
165,165,2020-09-05,2020-09-05 15:41:37,1251059182045851651,"#Spain ??
""A new study finds that #COVID19 patients with acute respiratory infections may improve with a regimen of Vitamin D3, #hydroxychloroquine, and #Azithromycin""
 https://t.co/Dg844e2BpP",15:41:37
166,166,2020-09-08,2020-09-08 22:09:03,1319389122407124992,Your Immunity Project &amp; Interferon Treatment for Covid-19: Interview wit... https://t.co/vplVHK4tQS via @YouTube #corona #coronavirusupdate #CoronavirusPandemic #PlandemicHoax #plandemic #PlanDeRelance #COVID19 #covid #Covid19Millionaires #CPVirtual,22:09:03
167,167,2020-10-04,2020-10-04 17:01:13,1262622015078481920,"https://t.co/ipmaTQIra8  

#hydroxychloroquine #remdesivir #Gilead #Regeneron oops.",17:01:13
168,168,2020-10-04,2020-10-04 18:28:39,1295265392886034432,"Trump has taken: 

Dexamethasone
Regeneron 
Remdesivir 
Zinc
Vitamin D
Famotidine
Aspirin

Trump has not taken: 

#Hydroxychloroquine 

WHY NOT?",18:28:39
169,169,2020-10-04,2020-10-04 16:48:32,1303455336662269959,"#Remdesivir is just another name for #Hydroxychloroquine , right? Asking for #Trump ‘s base.",16:48:32
170,170,2020-10-04,2020-10-04 16:03:57,1282668750450434054,"If Remdesivir is a five day treatment, how can Trump leave the hospital tomorrow? Facts matter! This spin to hold onto power is frightening!!! #TrumpHasCovid #COVIDIOTS",16:03:57
